2.8180000	1.16800000	17.10000000
2.9520000	1.26500000	17.90000000
3.1000000	1.38700000	18.80000000
3.2630000	1.53600000	19.80000000
3.4440000	1.71000000	20.90000000
3.6470000	1.91500000	22.10000000
3.8750000	2.16000000	23.50000000
4.1330000	2.44600000	25.10000000
4.4280000	2.78600000	26.90000000
4.7690000	3.20200000	29.00000000
5.1660000	3.73200000	31.30000000
5.6360000	4.42500000	34.00000000
6.1990000	5.35500000	37.00000000
6.5260000	5.96000000	38.60000000
6.8880000	6.67000000	40.40000000
7.2930000	7.46100000	42.50000000
7.7490000	8.37600000	44.80000000
8.2660000	9.44100000	47.10000000
8.8560000	10.69000000	49.40000000
9.5370000	12.21000000	52.20000000
9.9190000	13.11000000	53.70000000
